file,rhythmic_entropy,melodic_range,hnr,spectral_centroid,spectral_bandwidth,zero_crossing_rate,rms_energy
S88RN_segment_1.mp3,-5007.690626931746,3988.6736,12.557721,1713.7891020723134,2176.899437253156,0.04733274198205402,0.2194281
S05RN_segment_1.mp3,-5132.801532514727,4001.8696,15.36531,1723.5920581646726,1880.1248542419744,0.06832918276918977,0.25466618
S82RN_segment_1.mp3,-4543.317714373443,3993.6028,6.143763,1732.4774030981814,2081.805175700155,0.057038329557569295,0.2246895
S44RN_segment_1.mp3,-5409.1841622996935,4000.7158,7.6253347,2208.5423575385053,2176.7980409464344,0.10265948438610518,0.16612794
U100RN_segment_1.mp3,-5635.264285470294,3985.7866,32.39162,2061.625020577844,2134.706782862464,0.08071736740405118,0.15004914
S50RN_segment_2.mp3,-5672.526975526652,3980.5198,0.34567878,1400.5594887976815,1903.8622226910302,0.04125230432658138,0.20856763
U68RN_segment_1.mp3,-4205.619385287011,3982.8215,-1.302452,1758.7302203077622,1553.8907616169338,0.10104541466773276,0.20061181
U16RN_segment_1.mp3,-4557.044032650701,4001.2036,-15.531424,1464.1381801297996,1340.8773098916663,0.08593368259150676,0.032534115
S82RN_segment_2.mp3,-4887.558871873112,3989.299,-3.6064305,2042.1625120106373,2218.8634819383315,0.07794315254086709,0.22134662
S08RN_segment_2.mp3,-4844.596955089185,3996.417,-14.848182,1872.264499420406,2225.0947951343996,0.05632516824360341,0.2442957
U66RN_segment_1.mp3,-7159.8652056827195,3956.6768,-7.797873,1218.7347758326234,1536.2325756756659,0.055946203691364604,0.115729034
U76RN_segment_1.mp3,-7330.075994017192,3997.8164,-94.62462,1540.3235720918626,1574.7579700124304,0.07909635694296376,0.014635294
S87RN_segment_1.mp3,-4760.832888078796,3998.5935,-27.582434,1983.5036728128734,2137.393839709901,0.08334374444740583,0.20240758
S38RN_segment_2.mp3,-4711.482304712767,3997.6047,5.762936,1825.4534018396055,2081.63340416682,0.0743964330135039,0.25486898
S21RN_segment_2.mp3,-5691.891595740276,3722.008,-116.78207,1133.4531132555205,1496.0243172309204,0.035549790111940295,0.18583454
S67RN_segment_1.mp3,-5848.322753301045,3999.4915,5.06248,1930.8660329104082,1927.5293189820416,0.09065165245202558,0.1590455
S77RN_segment_1.mp3,-5405.700629617069,3999.7869,-38.174324,2249.9280333939305,2160.620336331471,0.09837878131663114,0.17137223
S48RN_segment_1.mp3,-4533.937749519198,3997.6968,5.3956304,2371.162359746782,2327.1749652904773,0.09154110863095238,0.19695635
S67RN_segment_2.mp3,-5535.794750426168,4001.1921,-31.007767,1944.319193521175,1889.1673830235059,0.09606473769545132,0.14353639
U92RN_segment_1.mp3,-3944.2873165058554,3999.1738,-23.062334,2233.0217287764735,2148.819734552544,0.09426535014658849,0.14689833
S11RN_segment_2.mp3,-4752.395071843018,3999.611,-113.47488,2369.001005950485,2177.7508094406085,0.1199304815209666,0.18466887
U22RN_segment_1.mp3,-5502.001978336172,3995.2705,-9.476107,2046.043779566998,2035.2809324624852,0.09427194385216774,0.15990795
U11RN_segment_1.mp3,-4884.938710877357,3891.6853,2.659343,1282.167187293241,1686.6420448866327,0.04955412668798863,0.19296184
U86RN_segment_1.mp3,-4222.132065340235,3911.5657,-7.0428834,1667.2332250579507,1802.6837029169023,0.06537936711531628,0.15681824
S41RN_segment_2.mp3,-6140.6815417462185,3996.9695,2.8583658,2322.582375722179,2172.258007483272,0.11442994291933191,0.19590156
U4RN_segment_1.mp3,-4368.2014131607,4001.1917,-1.8273367,2246.096445280006,2023.4288116025798,0.12574161835909736,0.2123501
U31RN_segment_1.mp3,-5389.405390838728,3996.6394,-3.5460267,2100.2764614165735,1798.492016859795,0.12779503709132906,0.20355502
U90RN_segment_1.mp3,-5069.909099937875,3997.3162,-0.88613904,2338.221591380852,2080.1780059793605,0.1192589646632907,0.16377318
S10RN_segment_1.mp3,-5253.00131065447,4001.5378,1.2981076,2306.9093484079854,1735.608462120505,0.14769484052949539,0.09639927
S77RN_segment_2.mp3,-5259.771403457967,3999.4768,9.276526,2501.659925774032,2274.12575574704,0.11936966950959488,0.15879406
U79RN_segment_2.mp3,-4996.312205823262,3997.263,170.57227,1777.9605649257683,1801.5031149863853,0.08721876110518835,0.16617431
S66RN_segment_2.mp3,-5311.114108939947,3961.0977,1.8491821,1940.8798442705229,2209.385892046697,0.07428156372157071,0.2196104
U75RN_segment_2.mp3,-4736.98462491192,4001.7659,1.3938428,2418.0100609343785,2074.30768103149,0.13994758351101635,0.17070842
S31RN_segment_1.mp3,-4790.136914244941,4001.4077,-0.11307054,2400.2785180847186,2203.3660490215048,0.12142621157604833,0.15935145
S56RN_segment_2.mp3,-4788.799194840293,3997.8516,0.28801385,2240.5758191870186,2303.075824451084,0.09117012593283583,0.19975887
U24RN_segment_1.mp3,-4667.276796040036,3953.9644,-3.6052709,2082.4032677113883,2100.600108554529,0.10764467284115138,0.1888524
S61RN_segment_1.mp3,-5383.394640170284,3781.8325,191.06763,1244.454312717053,1604.252557192882,0.03351545842217484,0.20824006
S19RN_segment_2.mp3,-5356.187035049751,4001.3052,0.63713926,2190.4697808147557,2203.6767931144554,0.09776452558635394,0.16313937
U79RN_segment_1.mp3,-4715.842437195232,3998.7366,1.6544609,2026.4048510400664,1960.5208201761059,0.101547230366027,0.18346234
S29RN_segment_1.mp3,-4443.867719946094,3972.9167,9.870892,2084.0899097306074,2165.611299297,0.06947509939143567,0.2685276
U63RN_segment_2.mp3,-4741.504076140482,3996.6604,-0.059039187,2192.9624995055688,2025.3700200402927,0.1066445118159204,0.1757656
U6RN_segment_1.mp3,-4651.569421946739,3970.9297,-1.083167,2095.082136598157,1824.1708981620063,0.1344820956600924,0.15643743
U69RN_segment_2.mp3,-4913.7939561196,3995.9617,4.821246,1928.9504111083284,1956.5759215233543,0.09310381685323384,0.19210811
U39RN_segment_1.mp3,-4362.770335649213,3998.5417,0.41260847,2280.3081414398484,2077.1356880301205,0.11780106165600569,0.19535187
U93RN_segment_2.mp3,-4875.643403641505,4001.5386,-7.9841113,2342.531348189123,2052.8453172688896,0.12782488228500355,0.1609111
U19RN_segment_2.mp3,-5404.277915138929,3958.329,-8.489203,1708.7313594943787,1735.0388385151055,0.08664857909115138,0.122534126
S60RN_segment_2.mp3,-5271.478233713357,4001.207,-10.014924,1628.3021162141335,1882.2504900119372,0.05183485474413646,0.2431674
S30RN_segment_1.mp3,-4503.748017499896,4001.632,-11.457697,2395.1148132482476,2231.0191277999365,0.120118575648543,0.15612356
S51RN_segment_1.mp3,-4676.328254191654,4001.3,7.2288775,2606.8686221573075,2238.8168300848324,0.1293799556902985,0.11507745
S100RN_segment_1.mp3,-4964.756729367451,4001.36,-5.040173,2486.2986765205,2296.898230916428,0.11672281727523098,0.1908293
U36RN_segment_2.mp3,-5097.428836891459,3999.743,-2.943115,2329.770786421443,2209.297584796854,0.10800212109097371,0.158837
U42RN_segment_1.mp3,-4782.102984253684,3994.9,3.8116043,1761.8320287813135,1774.3769955210912,0.0893506102300995,0.16307077
S46RN_segment_1.mp3,-6483.59700212215,4000.166,0.68812984,1673.3977621043364,2082.6922661570625,0.0645548068807747,0.22140847
U72RN_segment_1.mp3,-5033.556450745891,3992.753,3.9382343,1747.342606470803,1742.528938730678,0.08722674295931059,0.18317385
S47RN_segment_2.mp3,-5104.102060460404,4000.8474,7.8845224,2295.0195816150886,2222.1906007415528,0.08851008628731344,0.2308083
S56RN_segment_1.mp3,-5317.529019704414,4001.5383,11.6084385,2100.88229197307,2196.296876513133,0.0858267951536958,0.21605611
U21RN_segment_1.mp3,-4800.308847170392,4001.4546,-4.9892426,1727.2426960829803,1829.9949462359464,0.0763731565387349,0.19792253
U35RN_segment_1.mp3,-4156.2820789942325,3994.9893,0.19057006,2260.845938723065,1910.3700597616773,0.13366447616826582,0.16071396
S12RN_segment_2.mp3,-5485.769659881399,3981.7297,-5.6204543,1431.7747885364304,1962.0647419892075,0.04214800717395167,0.26913875
U94RN_segment_2.mp3,-5065.778860051075,3997.0627,9.177437,1780.8693564934729,1840.6727701349398,0.08784655128375977,0.1842511
S86RN_segment_2.mp3,-4834.643759960805,4001.1897,-12.300108,1918.6197218072869,2121.869571451302,0.07622878909026297,0.18203056
U46RN_segment_2.mp3,-4598.575678136255,3963.9658,27.339605,1497.6367510747168,1761.7360976576613,0.0646530183901919,0.19796619
S95RN_segment_1.mp3,-5686.583940273695,4000.5312,7.670916,2055.970709334258,1971.807661902989,0.08366093638948116,0.15369901
U17RN_segment_2.mp3,-4421.111829279638,3999.1602,-3.5828094,1725.588050646292,1711.878561539067,0.08785383906361052,0.24056755
U44RN_segment_1.mp3,-4560.859339520178,3998.389,-6.298439,1436.933695363368,1752.3555636609628,0.05070281960732054,0.17947179
S88RN_segment_2.mp3,-4939.900796158352,3998.6455,1.88555,1832.7483605903185,2170.7936361500824,0.05584070440209666,0.20270613
U21RN_segment_2.mp3,-4633.881781428034,4000.2932,5.363007,2125.30515208122,2110.1486178392474,0.08138680203891258,0.19800629
S26RN_segment_2.mp3,-5891.385994473422,3996.726,13.9445095,1882.5520373274785,1897.9166395030275,0.07845225601901208,0.13890149
S98RN_segment_2.mp3,-5718.3482919249755,3974.4275,-3.69384,2249.1750130733744,2262.7388413926806,0.07952217150852879,0.22171734
U54RN_segment_2.mp3,-4561.485547620235,3998.556,-88.81807,1793.6807657856045,2067.0570612891215,0.08005452647476902,0.22100583
S89RN_segment_2.mp3,-5016.631743351615,3995.9985,19.18799,1868.0015009164044,2010.3653398559197,0.06927208266702203,0.2271424
U81RN_segment_1.mp3,-5458.284625302421,3447.8447,5.336077,808.6808538273802,1277.8218781711182,0.020186803149431415,0.17294405
S54RN_segment_2.mp3,-4507.094389875605,4000.6936,3.56948,2227.0822512201107,2222.465484325834,0.08039705212775408,0.25315946
S39RN_segment_2.mp3,-5613.552422661782,3910.7349,12.604365,1334.3202363465007,1655.0167991851672,0.043859594327469796,0.20073166
S28RN_segment_1.mp3,-5316.845875936999,3871.851,83.26219,1571.6987872399689,1916.8277289809726,0.05386779828535892,0.16970882
S53RN_segment_2.mp3,-5121.913918843449,4001.8328,-43.199566,1782.2332593721417,2127.076005435723,0.05043490693852168,0.22288135
S51RN_segment_2.mp3,-4364.54624850192,3981.7896,-251.77716,2304.781884536718,2417.194306713756,0.056943241382373846,0.30839953
S85RN_segment_2.mp3,-5454.420634041338,3987.0518,-80.53496,1976.2592493105146,2233.3165603935963,0.05089369003198294,0.25335592
U33RN_segment_2.mp3,-4811.040659286176,4001.2102,-19.598398,2163.1826223479106,2031.5315974547555,0.1113149375888415,0.18871391
U74RN_segment_1.mp3,-4671.482125846353,3970.5642,5.0528054,2049.0884318761746,1963.7091650084515,0.10318177527540867,0.17946905
S55RN_segment_1.mp3,-5251.682612209588,3998.0544,-12.355561,1785.8280876642507,2016.0114168027285,0.06849714874289269,0.16630581
S76RN_segment_1.mp3,-4612.484873234609,3997.5588,8.428145,1769.4136644937953,2039.4170733392873,0.06949036902540867,0.14974105
S41RN_segment_1.mp3,-5639.669103586357,4001.4702,-38.606632,2332.7866771967883,2206.656056359388,0.11606899931147832,0.1916708
U41RN_segment_2.mp3,-4047.833181550336,3998.4663,20.052729,1470.0125216069243,1789.7969686599054,0.054155839108031276,0.1758432
S93RN_segment_2.mp3,-6382.607821844418,3992.9485,-6.837032,1565.313296839191,1955.421723192279,0.052567450137704336,0.20106672
S89RN_segment_1.mp3,-5015.831479717641,4000.5425,6.793007,2049.209965870828,2248.19723395126,0.07503949282604833,0.23131306
S09RN_segment_1.mp3,-4769.791788394312,4001.7957,-4.0196104,1810.2985563225136,1915.3732842216268,0.07206122012704336,0.18052377
U73RN_segment_2.mp3,-5284.684545905099,3999.5432,27.264969,1667.4265711521873,1631.6184338977694,0.09033099013859275,0.2005392
U15RN_segment_1.mp3,-4511.65387198777,3997.63,1.78754,1957.160815742666,1822.5372837984282,0.10692769411869225,0.20105442
S92RN_segment_2.mp3,-4576.649122957898,3989.859,-3.0479684,1775.1909728721466,2033.0130543897237,0.0702219233075693,0.16880526
U94RN_segment_1.mp3,-5034.784817013544,4000.244,4.1518064,1853.1211577682711,1888.1838319676704,0.09358550439765459,0.20540269
S13RN_segment_1.mp3,-5504.707734409382,3974.7686,-13.981988,2210.265779195533,2298.200878574404,0.07233815576137172,0.22694872
U82RN_segment_1.mp3,-5155.169747455802,3995.265,2.0521708,2236.6181574452908,1881.3805193855897,0.14352588341773276,0.20362
U8RN_segment_2.mp3,-4436.6135058524615,3999.7163,-9.779151,2121.4109379214865,1865.1163144725112,0.11498624344793888,0.22166511
U6RN_segment_2.mp3,-4495.342302182189,3982.0386,-8.331598,2073.1715963019187,1912.1694349390316,0.13318834121801706,0.1514568
S43RN_segment_2.mp3,-5292.60429954148,3985.423,-1.3087966,1412.890652079393,1696.5400996394715,0.06149740971481876,0.23598938
S81RN_segment_1.mp3,-5546.691133298704,4001.1873,6.964206,1627.3536682666074,1692.6995949786933,0.07502214096926084,0.09100747
S75RN_segment_2.mp3,-5638.577755803675,4000.4902,-26.67271,2124.037062322397,2170.6404623041194,0.09739597214818764,0.1348914
U55RN_segment_2.mp3,-6373.412227233235,3999.353,0.7599771,2227.3814618917077,1964.6780068413727,0.11942033693141435,0.19926621
S36RN_segment_2.mp3,-5750.197674605876,3981.5322,-8.066322,1763.4053356112945,2067.1044949677,0.05355199449182658,0.23999262
U88RN_segment_1.mp3,-3916.338081115723,3998.8115,0.25885943,2442.7941465378476,2082.2746038729206,0.13238182691453448,0.19590077
S07RN_segment_1.mp3,-4909.356428560959,4001.6826,-3.7652154,2851.819533965759,2356.835765779507,0.1533307236140725,0.16847599
U64RN_segment_2.mp3,-5078.142420841647,4001.0554,0.29961464,2374.2169350169966,2013.4318540337756,0.1395543904362118,0.11377736
S57RN_segment_1.mp3,-4627.857460945347,4000.7263,-2.3334885,1727.4880059701645,1817.9059376971145,0.07627390391791045,0.15548728
S37RN_segment_2.mp3,-4538.746503726058,4000.8276,-2.4934607,2063.7322505531793,2164.8545341567246,0.08305015103056147,0.20993283
S16RN_segment_1.mp3,-5050.46851264447,4001.9434,2.865728,2106.8944056745427,2232.928255645443,0.0882883295575693,0.17617463
S47RN_segment_1.mp3,-4941.143607383462,3999.1921,6.541838,2355.8921188358745,2197.3274904912655,0.0980268856609808,0.21661745
S19RN_segment_1.mp3,-5394.293305832127,3982.3147,2.383636,2078.0042224340255,2221.601881437137,0.07849043010394456,0.22992596
U64RN_segment_1.mp3,-4334.69229236493,4001.2637,-0.4003964,2492.592802020682,2009.061787301652,0.15435240094171998,0.11755059
S93RN_segment_1.mp3,-4839.950881604738,4001.6743,-0.7822623,1545.499746550132,1887.4616256964794,0.05291171097636816,0.20136018
U20RN_segment_2.mp3,-4955.363861056338,4001.6318,0.5291972,2503.086408633798,2130.4152661398816,0.13792956256663114,0.20110014
S06RN_segment_1.mp3,-4444.029375540475,3998.5771,-1.1502934,2609.259151211057,2208.637368050779,0.1556440731609808,0.15819176
